[0.2314, 0.4138, 0.5047, 0.5481, 0.5718, 0.587, 0.5991, 0.61, 0.62, 0.6306, 0.6413, 0.6534, 0.6657, 0.6793, 0.6946, 0.7106, 0.7267, 0.7448, 0.7622, 0.7795, 0.797, 0.814, 0.83, 0.8447, 0.8577, 0.8699, 0.8803, 0.8899, 0.8985, 0.9056, 0.9117, 0.9167, 0.9213, 0.9239, 0.9274, 0.9299, 0.9325, 0.9342, 0.9362, 0.9374]
[0.3812, 0.5293, 0.5657, 0.5815, 0.593, 0.6025, 0.6107, 0.618, 0.6255, 0.6323, 0.6389, 0.6446, 0.6499, 0.6541, 0.6577, 0.6604, 0.6619, 0.6617, 0.6615, 0.6599, 0.6571, 0.6528, 0.6452, 0.6387, 0.624, 0.6085, 0.5902, 0.5683, 0.4149, 0.4232, 0.4254, 0.4358, 0.4501, 0.464, 0.4722, 0.4777, 0.4755, 0.4728, 0.4746, 0.4782]
[0.2857, 0.4257, 0.4976, 0.5384, 0.5614, 0.5763, 0.5882, 0.5983, 0.6071, 0.6155, 0.6243, 0.6339, 0.6431, 0.6531, 0.6647, 0.6757, 0.6874, 0.6986, 0.7108, 0.723, 0.7348, 0.7453, 0.7548, 0.7646, 0.7725, 0.7798, 0.7852, 0.7901, 0.7943, 0.7994, 0.803, 0.805, 0.8075, 0.8096, 0.812, 0.813, 0.8149, 0.8159, 0.8167, 0.8164]
[0.3642, 0.5131, 0.5571, 0.5783, 0.5928, 0.6047, 0.6166, 0.628, 0.6394, 0.6524, 0.6649, 0.6774, 0.6897, 0.7007, 0.7102, 0.7186, 0.7255, 0.7311, 0.7354, 0.7385, 0.7406, 0.7425, 0.7435, 0.7435, 0.741, 0.7403, 0.7388, 0.7368, 0.7337, 0.7298, 0.7275, 0.7242, 0.7185, 0.7134, 0.7065, 0.7024, 0.6962, 0.6912, 0.6823, 0.6746]
[0.2281, 0.3541, 0.4098, 0.4608, 0.4999, 0.528, 0.5482, 0.5626, 0.5733, 0.5823, 0.5902, 0.5973, 0.6041, 0.6107, 0.6168, 0.6237, 0.6296, 0.6361, 0.6438, 0.6511, 0.6581, 0.6665, 0.6754, 0.6847, 0.6941, 0.704, 0.7149, 0.7254, 0.7362, 0.7472, 0.7567, 0.768, 0.7776, 0.7862, 0.7954, 0.8035, 0.8115, 0.8173, 0.8235, 0.8297]
[0.207, 0.322, 0.3671, 0.4028, 0.4295, 0.4521, 0.4707, 0.4848, 0.4958, 0.5045, 0.5113, 0.5183, 0.524, 0.5283, 0.5329, 0.5361, 0.5394, 0.5427, 0.5451, 0.5471, 0.5493, 0.5512, 0.553, 0.5546, 0.5561, 0.5571, 0.5587, 0.56, 0.5611, 0.5624, 0.5632, 0.5641, 0.5648, 0.5656, 0.5665, 0.5676, 0.568, 0.5687, 0.5694, 0.5702]
[0.1525, 0.2678, 0.3099, 0.3394, 0.364, 0.3858, 0.4031, 0.4186, 0.434, 0.4477, 0.4597, 0.4705, 0.4798, 0.4867, 0.4932, 0.4987, 0.5046, 0.5098, 0.5141, 0.518, 0.5216, 0.5244, 0.528, 0.5304, 0.5332, 0.5354, 0.5378, 0.5395, 0.5413, 0.5429, 0.5445, 0.5456, 0.5475, 0.5487, 0.5501, 0.5513, 0.5528, 0.5537, 0.5547, 0.5556]
[0.2056, 0.3688, 0.4487, 0.5055, 0.5394, 0.5602, 0.5748, 0.5861, 0.5956, 0.6051, 0.6144, 0.6239, 0.634, 0.6452, 0.6562, 0.6706, 0.6849, 0.7017, 0.7199, 0.739, 0.7585, 0.7794, 0.7987, 0.8174, 0.8343, 0.8504, 0.8636, 0.8746, 0.8848, 0.8935, 0.8994, 0.9056, 0.9102, 0.9142, 0.9174, 0.9197, 0.9215, 0.9241, 0.9254, 0.9266]
