[2.8646, 2.0185, 1.6763, 1.5075, 1.4144, 1.354, 1.306, 1.2647, 1.2267, 1.1906, 1.1539, 1.115, 1.0762, 1.0344, 0.9899, 0.9446, 0.8987, 0.8508, 0.8019, 0.7561, 0.7091, 0.6641, 0.6215, 0.5813, 0.5466, 0.5123, 0.4824, 0.4547, 0.4318, 0.4105, 0.3915, 0.3756, 0.3607, 0.3514, 0.3399, 0.3302, 0.3211, 0.3134, 0.3071, 0.3029]
[2.2372, 1.5955, 1.4527, 1.385, 1.3387, 1.3014, 1.2706, 1.2427, 1.2159, 1.192, 1.1703, 1.1511, 1.1336, 1.1194, 1.1079, 1.0996, 1.0944, 1.0944, 1.0953, 1.0995, 1.108, 1.1227, 1.1456, 1.1676, 1.2156, 1.2707, 1.3358, 1.4152, 2.0047, 1.9594, 1.9476, 1.9086, 1.8546, 1.8035, 1.7712, 1.7503, 1.7581, 1.7662, 1.7593, 1.7475]
[2.7085, 1.9652, 1.6975, 1.5474, 1.4579, 1.3978, 1.3514, 1.3122, 1.2771, 1.2457, 1.2137, 1.1808, 1.1487, 1.1167, 1.081, 1.0473, 1.0119, 0.9776, 0.9424, 0.9083, 0.8758, 0.8462, 0.8194, 0.7945, 0.7711, 0.7516, 0.7364, 0.7221, 0.7099, 0.6961, 0.6871, 0.6802, 0.6737, 0.667, 0.6608, 0.6568, 0.6506, 0.6489, 0.6457, 0.6461]
[2.2836, 1.6425, 1.4718, 1.3869, 1.3297, 1.2835, 1.24, 1.1993, 1.1586, 1.1172, 1.0776, 1.0385, 1.0022, 0.9691, 0.9415, 0.9169, 0.8964, 0.8801, 0.8676, 0.8583, 0.8506, 0.8455, 0.8441, 0.8431, 0.8483, 0.8508, 0.8537, 0.8588, 0.8647, 0.878, 0.8832, 0.8937, 0.9086, 0.9229, 0.9432, 0.9557, 0.9752, 0.9911, 1.0166, 1.0396]
[3.1317, 2.2572, 2.0245, 1.8337, 1.6916, 1.589, 1.5138, 1.4582, 1.4146, 1.377, 1.3462, 1.3179, 1.2921, 1.2677, 1.2443, 1.2204, 1.1984, 1.1756, 1.1512, 1.127, 1.1026, 1.077, 1.05, 1.0228, 0.9955, 0.9666, 0.9356, 0.9071, 0.8774, 0.8475, 0.8217, 0.7917, 0.7664, 0.7424, 0.7189, 0.6978, 0.6765, 0.6595, 0.644, 0.6289]
[3.1305, 2.3925, 2.1945, 2.0558, 1.9506, 1.8691, 1.8032, 1.7513, 1.7091, 1.6747, 1.6464, 1.6223, 1.6018, 1.5846, 1.5681, 1.5552, 1.5429, 1.5315, 1.5217, 1.5129, 1.5046, 1.4972, 1.4906, 1.484, 1.4785, 1.4733, 1.4673, 1.4634, 1.4584, 1.4546, 1.4504, 1.4463, 1.4434, 1.4402, 1.4367, 1.4338, 1.4311, 1.4279, 1.4254, 1.4229]
[3.4494, 2.746, 2.4434, 2.3117, 2.2164, 2.1308, 2.0553, 1.9896, 1.9331, 1.8836, 1.8403, 1.8039, 1.7716, 1.7435, 1.7182, 1.6957, 1.676, 1.6585, 1.6412, 1.627, 1.6133, 1.6008, 1.5892, 1.579, 1.569, 1.5597, 1.5512, 1.5433, 1.5363, 1.5288, 1.5231, 1.5166, 1.5103, 1.5051, 1.5003, 1.4952, 1.4904, 1.4862, 1.4825, 1.4778]
[3.0815, 2.2033, 1.8882, 1.676, 1.5449, 1.4624, 1.4029, 1.3571, 1.3197, 1.2829, 1.2488, 1.2146, 1.1796, 1.142, 1.1042, 1.0614, 1.0165, 0.9679, 0.9168, 0.8636, 0.8098, 0.7551, 0.7039, 0.654, 0.6086, 0.5668, 0.5304, 0.5003, 0.4715, 0.4478, 0.4299, 0.4115, 0.3973, 0.3855, 0.3749, 0.368, 0.3608, 0.3529, 0.3472, 0.3425]
